"","GC","PGC","M/TC","OSs","EPL-IN"
"Kif26b",0.00112393306837706,0.00207136043295924,0.0665844187890556,0.00239045041333333,0
"Kif27",0.00168432892396099,0,0,0.0014403537375,0
"Kif6",0.000357192912932436,0,0.00791743096646072,0.00155334730083333,0
"Kifc3",0.0252097980881124,0.041652105726521,0.143381088376876,0.0252170766791667,0.0218264182795031
"Kirrel",0.00334206735419085,0.00189178302244536,0.000539094100617829,0,0
"Kit",0.0186291889900163,0.0902269560744241,0.0326108137784643,0.0115464005941667,0.866070604552795
"Kitl",0.0209316881039006,0.0129104082191376,0.440355889954104,0.0249388195683333,0.0354012591863354
"Klf10",0.0656997321864407,0.0191460944010632,0.0185171466910856,0.0148459209708333,0.0106222972857143
"Klf12",0.00187765353830973,0.0052354291488482,0,0.0022691020525,0
"Klf16",0.0957174112733922,0.0334972971866509,0.0269189432903795,0.0149757779941667,0.0173775686521739
"Klf3",0.0423542156784305,0.0454205650667454,0.13722397129038,0.0252689015716667,0.025665147
"Klf5",0.000999299184234966,0,0.00589658591879965,0,0
"Klf8",0.00442025682296262,0.00553993933490845,0.000417442611650485,0.00218945335833333,0.0181230289006211
"Klhdc8a",0.0132177011253773,0.00400241650738334,0.0791776991668138,0.00404358565833333,0.0277524223975155
"Klhl1",0.0225373864341769,0.00610258537271116,0,0.00197149626083333,0
"Klhl10",0.00179212714801486,0.00109803255877141,0,0,0
"Klhl30",0.0025974608454841,0.00294969217956291,0.0412092041288614,0.00173061146833333,0
"Klhl32",0.0504990416607848,0.162776710994684,0.0594029531871139,0.0115649443475,0
"Klhl4",0.00797747385906664,0.00104358287359716,0.0197792019514563,0.00817955318166667,0
"Klhl8",0.0813274510653587,0.170759134695216,0.0642002699549867,0.00984823621333333,0
"Klk6",0.00159637002600418,0.00154978063496751,0.0067978816054722,0,0
"Klk8",0.00399256853726492,0.00565018579326639,0.0144074551270962,0.00431801771916667,0
"Knstrn",0.00513702556895751,0.00233300071884229,0,0,0
"Kntc1",0.00133551268992338,0.00121737990431187,0,0.02422132295,0
"Kpna2",0.00763472173252844,0.0182993960401654,0.00858527083318623,0,0
"Krt20",0.00124468764337126,0.00119699784406379,0,0,0
"Ky",0.000292668855583933,0.00208845326461902,0.00270487422153575,0,0.0159751155155279
"L1cam",0.021787649194567,0.0488955746007088,0.394557251315093,0.0057926596875,0.315615157242236
"Lad1",0.000814806289876944,0,0,0,0
"Lair1",0.00646985229150221,0.00919668039220319,0.0246185689214475,0.0039145094075,0
"Lama1",0.00016665571604365,0.00045158003012404,0,0,0
"Lama2",0.00695166360157883,0.000793503976373302,0.0153271663380406,0.00345272572083333,0
"Lama3",0.0157554474091015,0.00407874832900177,0.00353310721712268,0,0
"Lama5",0.00810184687404226,0.00348957231010041,0.00741271792144748,0,0.025682051242236
"Lamb1",0.0128689529332482,0.0216299208942705,0.0363355862462489,0.00239306635416667,0
"Lamb3",0.0149909140068493,0.0709412460047253,0.00553423480141218,0,0.0164994303850932
"Lamc2",0.000685212093684699,0.00650163227820437,0.033328188792586,0.00123143499833333,0.026430786173913
"Lamc3",0.00176659628186673,0.00370172167454223,0.00161775599470432,0,0
"Lamp3",0.00687148101149292,0.0147297731783816,0.00553659192409532,0.00238136642416667,0
"Lancl3",0.0119822254690039,0.0106983576131128,0.0547068643477493,0.00233997950916667,0.0279801191987578
"Lcn2",0.000766074424309264,0,0.00215427739982348,0,0
"Lcp2",0.00168137959043418,0,0.00914018335392763,0.00507786533666667,0.0179749556708074
"Ldb3",0.00233111166333875,0.00353299133254578,0.00734470240335393,0,0
"Ldhal6b",0.00426931968516369,0.000908747692262256,0,0.00221572903083333,0
"Ldhd",0.0088390719753889,0.00571005055109273,0.0421285418755516,0.0106463402508333,0.00948698013043478
"Ldlr",0.0104643389713257,0.0015050171234495,0.018822384451015,0.0012288303825,0.0284129558757764
"Ldlrap1",0.000981378621081959,0.00274280419373892,0.00852498703442189,0.00303142995666667,0
"Lect1",0.00264984556698398,0.00196599504134672,0.00989335541924095,0,0
"Lemd1",0.0250486812107035,0.00441515995865328,0.0143681264386584,0.0036937370475,0
"Lenep",0.000496182879846761,0,0,0,0
"Lgals12",0.000207475131878338,0,0.00417373005207414,0,0
"Lgals7",0.0023599200702345,0.00100373801890136,0,0,0
"Lgi2",0.0498698354057348,0.0459157050874188,0.264175730325684,0.0143441133158333,0.523024326776397
"Lgi3",0.0138910144158347,0.0417041036792676,0.173996169810238,0.00364078745583333,0.319479959627329
"Lhcgr",0.00109096837334572,0,0,0,0
"Lhfp",0.0544932474629672,0.0581291004754873,0.800989065003531,0.0606580545058333,0.113974855521739
"Lhfpl3",0.0697800592764105,0.244122494927348,0.61537618251015,0.0198722422541667,0.131375473142857
"Lhx1",0,0,0.0120399526681377,0,0
"Lig1",0.0397040588859995,0.101930211987005,0.0304962303283319,0.00476081004083333,0.0320479012857143
"Lin28b",0.000523544817042025,0.00158832362847017,0.00235332457193292,0,0
"Lin9",0.0255055173559322,0.0505374209970467,0.0075538504439541,0.00131464595916667,0
"Lingo1",0.0362481326307174,0.0651003224252805,0.484544125368932,0.0231608064191667,0.252981410993789
"Lingo3",0.0191519479739958,0.0635370643727112,0.0244445388764342,0,0.0261197160186335
"Lipa",0.0167390019359183,0.0359102620750148,0.10105349474669,0.00315670710916667,0.0520096718695652
"Llgl2",0.00733658015335501,0,0,0,0
"Lmo2",0.0200158461685628,0.0551752562480803,0.0500301127775816,0.0197665036633333,0.131379149291925
"Lmod1",0.00106078053308567,0,0.000636666389232127,0,0
"Lmtk2",0.0900879663977246,0.0670928488800945,0.261032119814651,0.0115375433108333,0.0767826660124223
"Lnpep",0.0379095651466218,0.0265581490135853,0.0779600975013239,0.00238395054,0.0144972127267081
"Lox",0.0012048919707453,0,0,0.0023775070275,0
"Loxl1",0.00260587806454609,0.00200972021204962,0.00733513171403354,0.0023461034275,0.0176540053167702
"Loxl2",0.00609635209983747,0.00202071103425871,0.00465449149867608,0,0.0159751155155279
"Lpl",0.00795819021639192,0.00544105845422327,0.00199955875992939,0.00238007772833333,0.0286145742484472
"Lpo",0,0,0.000716596353927626,0,0
"Lrat",0.000864071916879498,0,0,0,0
"Lrmp",0.000717454487462271,0,0.00945843095939982,0,0
"Lrp2bp",0.000476583831437195,0.000769282023036031,0.0072445242038835,0,0
"Lrp5",0.00470071968400278,0.00566148697578263,0.0257492731535746,0.00580617315416667,0
"Lrrc10b",0.000229600138147202,0.000444487088600118,0.00218148386142983,0.00459573911,0
"Lrrc14b",0.00779326456593917,0.00396352977613703,0.00376819062930274,0,0
"Lrrc25",0.00153957865277455,0.00100568463201418,0,0,0
"Lrrc29",0.0061962209109589,0.0033904698476078,0.00262587396204766,0.000969223596666667,0
"Lrrc32",0.00301752042964941,0.00166274819846426,0,0.00709438667666667,0
"Lrrc34",0,0,0,0.000969223596666667,0
"Lrrc39",0.00111649202205712,0,0,0,0.012940850863354
"Lrrc55",0.0502232389312747,0.0173425861836976,0.626145169840247,0.0384566971508333,0.0321540205279503
"Lrrc56",0.00198718771569538,0.00505562661783816,0.00307467804148279,0,0
"Lrrc7",0.41541708115498,0.120705713275842,0.0936691184386584,0.0219324759316667,0.0533223626273292
"Lrrc71",0.000295518968191316,0,0,0,0
"Lrrc9",0.01008967477316,0.0398535226154755,0.013348883788173,0.00488913629666667,0
"Lrrk1",0.0020078752377525,0.00154006602953337,0.0186927307775816,0.002321906845,0
"Lrrn1",0.0676994001931739,0.0430995978623745,0.295808736638129,0.017007306275,0.136645436142857
"Lrrn2",0.0972174729641282,0.10364529878795,0.124977933146514,0.0265363709783333,0.325705164596273
"Lrrtm1",0.00923591923902949,0.00553051758948612,0.318721361294793,0.00392476166916667,0.0613158293416149
"Lsmem1",0.00579277987439053,0.00145545303898405,0.0234752126566637,0,0.00980998449689441
"Ltk",0.00277711971232877,0.00728356152333136,0.0024554403027361,0.00385309786083333,0.0350257235838509
"Lurap1l",0.0637127884680752,0.18074385268104,0.0778162462091792,0.0150041255533333,0.0502344429068323
"Ly6g6e",0.0161036783155329,0.0198754580561134,0.386736883511033,0.0156956657316667,0.0897675870496894
"Lynx1",0.0744423077713025,0.0659987776473715,0.415110254109444,0.0322973101491667,0.597973164378882
"Lypd1",0.015021089167518,0.0965986698606025,0.015909769031774,0,0.0433008638447205
"Lypd6",0.000913030968655677,0.00164606699173066,0.00332399993292145,0.00421616263333333,0.0132000437826087
"Lypd6b",0.000921030982354307,0,0,0,0.0760610126708074
"Lyst",0.0806076852000232,0.0406658646668636,0.0218376711518094,0.00450687901666667,0.0188618857267081
"Lyz1",0.00021334886463896,0,0,0,0
"Lyzl4",0,0.00396552003544005,0.00193255937246249,0,0
"Lzts2",0.0703353675096355,0.152813040038984,0.0402516571147396,0.0139437451083333,0
"Lzts3",0.0177418275590899,0.0144009430809214,0.0392747333795234,0.00578935589416667,0.00583045157142857
"Mab21l1",0.000811545012653819,0,0.0112658262815534,0,0
"Macc1",0.00127822080543302,0.00336604687182516,0,0,0
"Macrod1",0.0799534440572324,0.0576238341659776,0.0511248355348632,0.277381140130833,0.0678362165279503
"Maf",0.0300984485218249,0.0166656567968104,0.0333951314457193,0.0106857678458333,0.0803285519378882
"Mafb",0.00787071677908057,0.0102426626940343,0.0552614718737864,0.0117600613841667,0.014651104378882
"Mafk",0.00405026561852798,0.00271494615888954,0.00705861177140335,0.00207083193416667,0.014518166310559
"Magi1",0.276294321652775,0.701374257192558,0.182000565554281,0.0504631161075,0.25610223868323
"Mak",0.00113029123682378,0.000699471414648553,0,0,0
"Mal2",0.0019833383197121,0.00503564854223272,0.00830834455516328,0,0.136959908503106
"Man1c1",0.0115825124211748,0.00790814825694034,0.0512110574969109,0.00141095499916667,0.0886809783167701
"Mansc1",0.014151271338867,0.00755530377613704,0.0622971506151809,0.001403759315,0.030077903310559
"Map3k15",0.00376948574274437,0,0,0,0
"Map3k3",0.018839541730671,0.0110555114701713,0.00618286500353045,0,0
"Map4k1",0.00104974287531925,0.00258450410927348,0,0,0
"Mapk15",0.000868380101694915,0,0,0,0
"Mas1",0.000485838588692826,0,0,0,0
"Masp1",0.00019799939145577,0,0,0,0
"Mbnl3",0.00122060004840957,0,0,0.00618557639833333,0
"Mboat1",0.000556192471557929,0.00226685120082693,0.00883422349779347,0.00146466095,0
"Mcam",0.00462055241850476,0.00655079871766096,0.0110896661368049,0.00134952696166667,0
"Mcf2",0.00222470342454144,0.00938822211399882,0.00584564125507502,0,0
"Mcf2l",0.279247825572672,0.279846924110455,0.226262716943513,0.989842193574167,0.14626065078882
"Mchr1",0.0210031212715347,0.0138625690868281,0.0090689493521624,0.00359197551583333,0.0417294118881987
"Mcm10",0.000273635361736708,0.00053506151978736,0,0,0
"Mcm3",0.00101952914244254,0,0.00190201721006178,0,0
"Mctp1",0.196583371348386,0.0288492346839929,0.0465758131968226,0.0370970369091667,0.0728959873167702
"Mctp2",0.00807989672962619,0.0013331325463674,0.00214671476963813,0,0
"Mdfi",0.00114855993557,0.00105319709509746,0.00265321959576346,0,0
"Mdfic",0.00314145470315765,0.0265160505800354,0.0052012484298323,0.00167462373916667,0
"Mdga1",0.0362246893049687,0.068130047989368,0.391288718993822,0.0160977491841667,0.0421680090745342
"Medag",0.0100296763418853,0.0336425146786769,0.0986743135710503,0.00231953029166667,0.0305856705900621
"Megf11",0.00209439556129557,0.00583357475428234,0.00405195221270962,0,0.0160731259813665
"Mei1",0.0133944320702345,0.00323948617956291,0.00797167142100618,0.002205509645,0
"Meig1",0.00758630584710936,0.00759928282988777,0.00552045082700794,0.0984722782658333,0
"Meis1",0.158841411612723,0.0388557307129356,0.0273917649117387,0.0158267096633333,0.028608626
"Meox1",0.0013258250983283,0.00560819448257531,0.00195834456840247,0.0016024597325,0
"Mertk",0.00565733945635013,0.00737882599704666,0.0160872298084731,0,0
"Mettl7a2",0.000737999939284885,0,0,0.00281073969083333,0
"Mfap2",0.0517258677839564,0.118154061891317,0.0179182464571933,0.00458115512916667,0.0320702872608696
"Mfap5",0.00133188692198746,0.00131711786178382,0,0,0
"Mfge8",0.0638917063464128,0.0591193576668635,0.527975053816417,0.0521685148466667,0.114066281285714
"Mfi2",0.00198678508509403,0,0,0,0
"Mfsd4",0.0224919703314372,0.0401306307330183,0.0596717374007061,0.00505845286833333,0.121993672813665
"Mfsd6",0.0803210689236127,0.100416494192558,0.320946711411297,0.0160107046808333,0.170346454298137
"Mfsd9",0.0028356925761551,0.00285861035617247,0.0220619016928508,0.00846288097916667,0
"Mgat1",0.0443101436466218,0.0500168560189014,0.112321950218888,0.0171708134858333,0.199131466627329
"Mgat4c",0.126624579327142,0.0139328726668636,0.294259783589585,0.00624377502916667,0.0733377442298137
"Mgat5",0.0678311611513815,0.056568662,0.453525834796999,0.0197739887225,0.131650677198758
"Mgll",0.200401014908753,0.617375225847017,0.14946595731068,0.123310791909167,0.135492903596273
"Mical1",0.0124533481795914,0.0114388658635558,0.0092679714439541,0.0112393650408333,0.0408991698944099
"Micall2",0.00430009553819364,0.00214513399054932,0,0.00209216003083333,0
"Mipol1",0.0152797542917344,0.0187305243154164,0.0112915862833186,0.00798584021333333,0.0466793605093168
"Mir143hg",0,0,0.00290200267696381,0,0
"Mitf",0.0130540552464593,0.0205351282722977,0.156741524532215,0.0069074949525,0.0484188961677019
"Mkl2",0.432829749199211,0.14161600846899,0.177425813839364,0.0825552821008333,0.061536136757764
"Mkx",0.00621261618295798,0.0117727704211459,0.0267135066769638,0.00188210553916667,0
"Mlf1",0.00379363560099837,0.00179464495924395,0.00432238298676081,0.0402213261741667,0.014090459689441
"Mlxipl",0.00117651385906664,0.0049112786532782,0.000956319707855251,0.00207673918166667,0
"Mmp11",0.00168799489644764,0.00684779403484938,0.00554924779523389,0,0
"Mmp17",0.00996531385778964,0.0171779459692853,0.0365569208729038,0.00439208353416667,0.155278135447205
"Mmp2",0.0019734784449733,0.00123563589604253,0,0,0
"Mndal",0.00136188078082192,0,0.00364167726213592,0,0
"Mob3b",0.026086461006501,0.0599311342439457,0.00267415588349515,0.0170040519041667,0
"Mocos",0.010822282052821,0.00104596583874778,0.0071520730353045,0.00333433550583333,0
"Morc2b",0.0229982502495937,0.0133429143307738,0.00483066906796116,0.00199296318333333,0
"Morn5",0.00266080094195496,0.00551215165032487,0.00595243824889673,0.0311115721016667,0
"Mpeg1",0.0059708256194567,0.0035478185463674,0.0217954286266549,0.00932162745666667,0
"Mpp5",0.0245231725409798,0.0715759767147076,0.0337277771862312,0.006890870325,0
"Mpp7",0.0104530620264685,0.0116597456066155,0.0193964422850838,0.00562959758,0.0490277821242236
"Mpped1",0.0287970281684467,0.0411814736904903,0.0317130920970874,0.0180783139816667,0.187448974186335
"Mr1",0.00501772959960529,0.00114807140165387,0.010073061760812,0.0040331133825,0.0255112418509317
"Mrap2",0.00300688920675644,0.00267012796101595,0.0638468645887026,0.00447421824083333,0.00812592822360248
"Mrc1",0.00423236517587648,0.00078531871707029,0.00970141809973522,0.00215742630583333,0
"Mrc2",0.00347737572916183,0,0.0169610699902913,0,0.0100324404968944
"Mrgprf",0.000561712749709775,0,0.0017551477043248,0,0
"Mroh7",0.00356420685094033,0.00202387260897815,0.00309226004148279,0,0.00980998449689441
"Mrps6",0.098235272810541,0.272674603068517,0.101011215788173,0.054485030945,0.0496708342484472
"Mrvi1",0.00105947291838867,0,0,0,0
"Ms4a15",0.00908059351938704,0.00515920800118133,0.860158691399823,0.0116110063025,0.0317728625403727
"Ms4a6b",0.000711684312166241,0.000896888470761961,0.00626866842630185,0,0
"Ms4a6d",0.00190092315892733,0.00152516500649734,0.0063416310070609,0.00219243683166667,0
"Msantd1",0.00242152561016949,0.00495083128824572,0.00141262635392763,0,0
"Msc",0.00289671406315301,0.00076824700236267,0,0.0022825147675,0
"Msrb3",0.000944811576271186,0,0.00888342708737864,0,0
"Mtap7d3",0.000297039158695147,0,0,0,0
"Mtfr2",0.000228732482238217,0,0,0,0
"Mtss1",0.106677559596123,0.334023838409333,0.0863392627934687,0.0428286067166667,0.0322870736645963
"Muc1",0.00141170244857209,0,0,0,0
"Muc6",0.000198946383561644,0,0,0,0
"Murc",0.00399427461376828,0.00381268775073833,0.00027018226831421,0,0
"Musk",0.000288835508358486,0.00161945019669226,0,0,0
"Mxra7",0.0313718716324588,0.0840486051352629,0.0370492496919682,0.0506344832291667,0.180259064080745
"Myadml2",0.0213944249945438,0.0192822083756645,0.0555095234960282,0,0
"Mycbp",0.104661755233805,0.104160155718842,0.0998183230088261,0.396495278733333,0.033528373173913
"Myh14",0.0164897146052937,0.0297107330454814,0.122846318398058,0.0348842422741667,0.014672697689441
"Myh6",0.000237069547713025,0,0,0,0
"Myh7b",0.00455213697596935,0.0115436427938571,0.00559744504854369,0.00221264803416667,0
"Myh8",0.00389957061736708,0.00183194865800354,0.0201180592100618,0.00613701732833333,0
"Myl1",0.00711261291014627,0.00248623933018311,0.0013297185913504,0,0.0162454413354037
"Mylip",0.00467116324518226,0.00313491249438866,0.0143291170097087,0.0065023777575,0
"Myo16",0.226279902410495,0.0520319264270526,0.0976316743927626,0.0401356290458333,0
"Myo1a",0.00160717299965173,0.00155734181157708,0,0,0
"Myo1d",0.0037476104472951,0.0054523968966332,0.0225637003795234,0.00349375587916667,0
"Myo1f",0.00155170346830741,0.00286470383756645,0.00471324704854369,0,0.0175048492484472
"Myo1h",0.00114258635755746,0.00340600499350266,0,0,0
"Myo3b",0.0036552820467843,0.00290183227702304,0,0,0
"Myo5b",0.00485448016798235,0.00467015377909037,0,0.00411958234666667,0.0155551475341615
"Myom1",0.00129520937636406,0,0.00127617526566637,0,0
"Myom3",0.000685932455653587,0.00276716026048435,0.00239627913680494,0,0
"Myoz1",0.00386779452507546,0.00519107788600118,0.0113657337855252,0.00224728085333333,0
"Mypn",0,0,0.00266604922594881,0,0
"Myrf",0.00353201370989087,0.00434300028883639,0.00216219624536628,0.004057073665,0.0170378140248447
"Mzb1",0.00071073804074762,0,0.000348824156222418,0,0
"Nab2",0.109194924241816,0.0570501273414058,0.0344847661624007,0.012374040215,0
"Nacad",0.0543161093875087,0.144831599263438,0.0514881190644307,0.0127467674041667,0.0451630321677019
"Naip6",0,0.00128539348375665,0,0.00183577815083333,0
"Napsa",0.000898276516020432,0.00345674190431187,0,0,0
"Nbeal2",0.00737634445971674,0.0089833152994684,0.0717496310264784,0.00416272209666667,0
"Nccrp1",0.0269297870572324,0.0504417940696988,0.000539094100617829,0,0
"Ndnf",0.0810484331227072,0.0842623589267572,1.05266467463195,0.0352007942608333,0.134482791155279
"Ndp",0.0104271508547713,0.00885404013880685,0.0374314460052957,0.00422234586,0.0176634627080745
"Ndst3",0.0111471479868818,0.00641454807914944,0.00999959168225949,0,0.0408882335093168
"Neb",0.0147961050204319,0.0113903406792676,0.00433995238658429,0,0
"Necab1",0.148350568409798,0.440268414754282,0.0585918547281553,0.0457833868583333,0.108449843819876
"Necab3",0.265143558425354,0.10781079399114,0.0540030542135922,0.0697965553225,0.0690079350186335
"Nedd9",0.00492626575435338,0.0121665259285292,0.00469050540511915,0.00520022362,0.0439674982049689
"Nefh",0.016124012020664,0.0116936552622563,0.0984992109761695,0.0263017128083333,0.0378037216459627
"Nefm",0.017085456143023,0.026517345761961,0.122097485195057,0.0130420822758333,0.0366517804223602
"Neil2",0.0029685405011609,0.00784752704666273,0.0108882296893204,0,0
"Nek11",0.00182257886347806,0.00250224439338452,0.00632139581818182,0,0
"Nek8",0.00230028330879963,0.00139225930655641,0.0047320342886143,0.00628920995416667,0.017486485173913
"Nell1",0.0209734576205015,0.00798673473892499,0.308628027389232,0.0073449260175,0.237708127819876
"Nell2",0.0603737204438124,0.039251538033668,0.203787038144748,0.02051610975,0.625433231267081
"Net1",0.0128088162666589,0.0272520588021264,0.0541672032612533,0.0137436089366667,0.00734945029192546
"Neto1",0.0937451171088925,0.0228046482244536,0.0221978775339806,0.0172945649166667,0.0438684100993789
"Neurod1",0.0034337622962619,0.00121985969935027,0.133799441021183,0,0.0168632562857143
"Neurod2",0.000833841731135361,0,0.0368473744307149,0.00495672132083333,0.00734945029192546
"Neurod6",0.000588272412700255,0.00145025055227407,0.015043471749338,0.00179022531916667,0
"Nexn",0.00418089806547481,0.00534280382457177,0.00838379120300088,0.00236604780833333,0.0179749556708074
"Nfatc1",0.00870909990376132,0.0356814067920851,0.00531251263548102,0.0109969586633333,0
"Nfatc4",0.0019814992095426,0,0,0,0
"Nfib",0.350994068877757,0.938734800569994,0.118041289306267,0.0745299816191667,0.128235505863354
"Nfix",0.206326468991642,0.504110274367986,0.0808373399788173,0.0761959815883333,0.107398210596273
"Nfkb2",0.000722482015556071,0,0.00202087000441306,0.002115939495,0.0121723677018634
"Nfkbid",0.0147585157230091,0.0104311962126403,0.00589009410856134,0,0
"Nfkbie",0.00167450664952403,0.00662134005670408,0,0,0
"Ngfr",0.00225930601160901,0.00347862536030715,0.00900745432744925,0.00112020003083333,0.0169957428695652
"Nhlrc3",0.023353573189459,0.0290566217253396,0.0274923715622242,0,0.0779094802919254
"Nhs",0.0336147427997446,0.119131811387478,0.0344992892903795,0.0082798014625,0
"Ninl",0.00555723165381936,0.0017285173502658,0.000626203443954104,0.0020476862775,0
"Nipal1",0.000443448681448804,0,0.002166197,0,0
"Nkpd1",0.000556893209194335,0.00179873147607797,0.0042486995631068,0,0.0134059908509317
"Nlgn2",0.1173452577583,0.171781127189014,0.626138748651368,0.0459247712266667,0.312125257658385
"Nlrp10",0.00789081715068493,0.00372458031246308,0.00335044622947926,0,0
"Nlrx1",0.00664385906779661,0.00487859213290018,0.0156041784333628,0.00301043449833333,0
"Nmb",0.0459234180729046,0.0453841344636739,1.46106210220565,0.0579863760458333,0.0873857472546584
"Nme5",0.0408581986826097,0.0391874846018901,0.0466519762303619,0.348972052888333,0.0155679801304348
"Nmrk2",0.00262990601590434,0.00170463310395747,0,0,0
"Nnmt",0.00033869293231948,0.00456746026875369,0.0104181027669903,0.00354605405,0
"Nod1",0.00130454967146506,0.00455034745599527,0.00274143672815534,0.00248054171416667,0.0164084122857143
"Nod2",0.000144650385186905,0,0,0,0
"Nog",0.0330950509362665,0.0293426713295924,0.0431832904439541,0,0.196617712695652
"Nomo1",0.0991200843739262,0.0831225174158299,0.238943634318623,0.0291728110033333,0.445696050080745
"Nos2",0.000336950109821221,0,0.00428122693380406,0,0
"Notum",0.00182203114766659,0.00192836354164206,0.00639420593203884,0.00130482322166667,0
"Nov",0.00473100640178779,0.00662961657767277,0.00210368527096205,0.00465145467333333,0.161691141223602
"Noxred1",0.000532677803575575,0.00422055238984052,0,0.00218846160416667,0
"Npas4",0.0431572128420014,0.0203544983644418,0.0143383480741394,0.00560558887333333,0
"Npb",0.00129552441374507,0.00192855264500886,0.0120651420211827,0,0
"Npff",0.000567956663803111,0,0,0,0
"Npffr2",0.0141598488004411,0.00616154795983461,0.00400043778375993,0,0
"Nppa",0.121647536422336,1.13917177661075,0.0689526392612533,0.0428625098808333,0.022419614826087
"Npr1",0.00417829608474576,0.00679173078676905,0.391613336182701,0.006642995095,0
"Npr3",0.00297584088158811,0.00109803255877141,0.0216685306248897,0,0
"Nptx1",0.0235912467021128,0.0185410057820437,0.42013053076699,0.0202010086525,0.193926675813665
"Nptx2",0.0798632237497098,0.0127429385121087,0.600272227609885,0.0189466915675,0.167807516596273
"Npy5r",0.0162892352881356,0.00777764042882457,0.00852218666548985,0.002262486885,0
"Nqo1",0.00727667090143952,0.0101414696645009,0.0123710910167696,0.0352238531291667,0
"Nr1h3",0.00542282329486882,0.0184507571624336,0.00452792465842895,0.00552837426166666,0
"Nr2e1",0.00295846605456234,0.00120724753455405,0.00152653858958517,0,0
"Nradd",0.00917263703215695,0.0103113623360898,0.0763021600211827,0.0060652520125,0.0133599353850932
"Nrg1",0.0129275315073137,0.0135939765339634,0.0556025110044131,0,0.0855038619254658
"Nrn1",0.0231608304596006,0.0388187590720614,0.492721762548102,0.0225822801983333,0.103372311279503
"Nrn1l",0.023366553649524,0.0315442401506202,0.0263441717943513,0.4026789545375,0.0123514431614907
"Nron",0.000184859366380311,0,0,0.00230542993666667,0
"Nrp1",0.0328325692014163,0.199573961139988,0.439322655963813,0.0129294682633333,0.0480615391801242
"Nsl1",0.00126232266949153,0.0011765237005316,0.00333671130450132,0,0
"Nt5dc2",0.0231280845313443,0.0852452635841701,0.0287202372109444,0.00799330714833333,0.0154788013540373
"Nt5e",0.0552083675759229,0.00445967904134672,0.00931623525507502,0.00673533491333333,0.0115978082546584
"Ntng1",0.402942707545391,0.0399816713461311,1.23290886257899,0.0361639459366667,0.170971839459627
"Ntrk3",0.169228597457511,0.156465660819256,0.59215549846955,0.0226015701283333,0.253318162881987
"Nts",0.00196956985279777,0.0290752435729474,0.119992037082083,0.00358284348083333,0.0171229412484472
"Ntsr1",0.00412136854179243,0.00206306318960425,0,0,0.0716004139440994
"Nudt1",0.0176370495326213,0.0414690190519787,0.0098005479858782,0.00390175272166667,0
"Nxnl2",0.00066266108045043,0,0.0030341953380406,0.0174126996683333,0
"Nxpe2",0.000533353307870908,0,0,0,0
"Nxpe4",0.00884189901427908,0.00789268298818665,0.00440696281906443,0,0.0327773832981366
"Nxph1",0.300250935720223,1.20675981314944,0.0753193178252427,0.0298832741483333,0.819635340664596
"Nxph4",0.032832463814372,0.00277349803957472,0.245779181894969,0.00871319351,0.0724673462919254
"Nyap2",0.0657053050009287,0.178570429753101,0.0454283710962048,0.0313436875483333,0.0157977470248447
"Nynrin",0.00832487471105178,0.0243881006863556,0.00659345446160635,0,0
"Oas1g",0.000198816590782447,0,0,0,0
"Obsl1",0.0211818629229162,0.0455845353266391,0.0200736641809356,0.00443415379666667,0
"Oit3",0.000461001845832366,0,0,0,0
"Olfm1",0.314083980133736,0.320687073259894,2.50467750555428,0.241811348399167,1.48847369195652
"Olfm2",0.000449597394474112,0.00136880571175428,0,0,0
"Olfm3",0.0259855702449501,0.0917642695699941,0.0241486722312445,0.00454232507333333,0.516654253024845
"Olfml1",0.00237805568075226,0.00533677640992321,0.00331979502912621,0,0.0100324404968944
"Olfr1297",0.000226962072904574,0,0,0.00701870275333333,0
"Olfr1426",0.000194156192941723,0,0,0,0
"Olfr287",0.00198980854608776,0.00105784206851742,0.00218268559929391,0.0150294078041667,0
"Olfr749",0.000294021721267704,0,0,0.00153148926666667,0
"Oma1",0.0119660078812398,0.0254254630348494,0.00735490244307149,0.00438033680166667,0
"Omg",0.0517817850336661,0.0440553525156527,0.02985275609797,0.0240350617375,0.256807306521739
"Omp",0.0649284704409101,0.0704129459214412,0.0917258921906443,1.129068082905,0.061273068863354
"Opn3",0.053347698720339,0.265606061305375,0.0320705634924978,0.0103723342741667,0.0299901293913043
"Oprd1",0.00782817462119805,0.00244985710041347,0,0,0
"Oprk1",0.0116828240523566,0.141269459145304,0.00362769914386584,0,0
"Osbpl10",0.000946660949384723,0,0,0,0
"Osbpl3",0.0859692882541212,0.046016006527466,0.0154124019399823,0.0047553136625,0.0230137802919255
"Osgin1",0.00168480435570002,0,0,0,0
"Osr1",0.000749625485140469,0,0.00205635806443071,0,0
"Otop2",0.00199979410390063,0.00392184072829297,0.222971795210062,0,0
"Otx1",0.00104613888228465,0,0,0,0
"P2rx6",0.00280882418899466,0,0,0,0
"P2ry1",0.0137375921647318,0.0134085108966332,0.00644447036275375,0.00388512523583333,0.0601327690993789
"P2ry14",0.058263962630137,0.0333894703638512,0.0313834802144748,0.00136600857666667,0
"P2ry2",0.000498632958788019,0,0,0,0
"P2ry6",0.00370614106268865,0.00129740920378027,0.0115472516893204,0.00220856033333333,0
"Pabpc1l",0.00177615632180172,0,0.00445385119947043,0,0
"Pabpc4l",0.000328833395867193,0.00213942930714708,0,0,0
