cell    bio_celltype
Cell578	Ductal - APOL high/hypoxic
Cell579	Cancer clone A
Cell58	Ductal - MHC Class II
Cell580	Ductal - CRISP3 high/centroacinar like
Cell581	Ductal - terminal ductal like
Cell582	Ductal - APOL high/hypoxic
Cell583	Ductal - MHC Class II
Cell584	Ductal - CRISP3 high/centroacinar like
Cell585	Ductal - APOL high/hypoxic
Cell586	Macrophages B
Cell587	Ductal - CRISP3 high/centroacinar like
Cell588	Ductal - CRISP3 high/centroacinar like
Cell589	Ductal - MHC Class II
Cell59	Ductal - CRISP3 high/centroacinar like
Cell590	Cancer clone B
Cell591	Ductal - CRISP3 high/centroacinar like
Cell592	Ductal - CRISP3 high/centroacinar like
Cell593	Ductal - CRISP3 high/centroacinar like
Cell594	Ductal - MHC Class II
Cell595	Ductal - terminal ductal like
Cell596	Ductal - MHC Class II
Cell597	Cancer clone B
Cell598	Ductal - CRISP3 high/centroacinar like
Cell599	Cancer clone A
Cell6	Cancer clone A
Cell60	Cancer clone B
Cell600	Cancer clone B
Cell601	Ductal - terminal ductal like
Cell602	Ductal - MHC Class II
Cell603	Ductal - MHC Class II
Cell604	mDCs B
Cell605	Ductal - APOL high/hypoxic
Cell606	mDCs B
Cell607	Ductal - CRISP3 high/centroacinar like
Cell608	T cells & NK cells
Cell609	Cancer clone A
Cell61	Ductal - CRISP3 high/centroacinar like
Cell610	Ductal - CRISP3 high/centroacinar like
Cell611	Macrophages A
Cell612	Ductal - CRISP3 high/centroacinar like
Cell613	Ductal - MHC Class II
Cell614	Ductal - terminal ductal like
Cell615	Ductal - terminal ductal like
Cell616	Macrophages A
Cell617	Ductal - MHC Class II
Cell618	Ductal - MHC Class II
Cell619	Ductal - CRISP3 high/centroacinar like
Cell62	Ductal - MHC Class II
Cell620	Ductal - APOL high/hypoxic
Cell621	Ductal - terminal ductal like
Cell622	Ductal - CRISP3 high/centroacinar like
Cell623	Ductal - terminal ductal like
Cell624	Ductal - CRISP3 high/centroacinar like
Cell625	Ductal - terminal ductal like
Cell626	Cancer clone A
Cell627	Monocytes
Cell628	Ductal - CRISP3 high/centroacinar like
Cell629	Ductal - terminal ductal like
Cell63	Ductal - terminal ductal like
Cell630	Ductal - terminal ductal like
Cell631	Cancer clone B
Cell632	Ductal - CRISP3 high/centroacinar like
Cell633	Ductal - CRISP3 high/centroacinar like
Cell634	Ductal - CRISP3 high/centroacinar like
Cell635	Ductal - CRISP3 high/centroacinar like
Cell636	Ductal - CRISP3 high/centroacinar like
Cell637	Ductal - APOL high/hypoxic
Cell638	Ductal - CRISP3 high/centroacinar like
Cell639	Macrophages A
Cell64	Ductal - terminal ductal like
Cell640	Ductal - terminal ductal like
Cell641	Ductal - terminal ductal like
Cell642	Ductal - MHC Class II
Cell643	Ductal - terminal ductal like
Cell644	Cancer clone A
Cell645	Ductal - MHC Class II
Cell646	Ductal - MHC Class II
Cell647	Ductal - MHC Class II
Cell648	Ductal - CRISP3 high/centroacinar like
Cell649	Ductal - MHC Class II
Cell65	Ductal - CRISP3 high/centroacinar like
Cell650	Ductal - CRISP3 high/centroacinar like
Cell651	Ductal - terminal ductal like
Cell652	Cancer clone B
Cell653	Ductal - terminal ductal like
Cell654	Ductal - MHC Class II
Cell655	Ductal - terminal ductal like
Cell656	Ductal - terminal ductal like
Cell657	T cells & NK cells
Cell658	Ductal - APOL high/hypoxic
Cell659	Monocytes
Cell66	Cancer clone A
Cell660	Cancer clone B
Cell661	Ductal - MHC Class II
Cell662	Ductal - CRISP3 high/centroacinar like
Cell663	Ductal - APOL high/hypoxic
Cell664	Ductal - terminal ductal like
Cell665	Ductal - MHC Class II
Cell666	Ductal - terminal ductal like
Cell667	Cancer clone A
Cell668	T cells & NK cells
Cell669	Ductal - terminal ductal like
Cell67	Ductal - terminal ductal like
Cell670	Ductal - terminal ductal like
Cell671	Ductal - CRISP3 high/centroacinar like
Cell672	Ductal - terminal ductal like
Cell673	Ductal - CRISP3 high/centroacinar like
Cell674	Macrophages A
Cell675	Cancer clone A
Cell676	Ductal - CRISP3 high/centroacinar like
Cell677	Ductal - MHC Class II
Cell678	Ductal - terminal ductal like
Cell679	Ductal - APOL high/hypoxic
Cell68	Ductal - APOL high/hypoxic
Cell680	Ductal - MHC Class II
Cell681	Ductal - MHC Class II
Cell682	Ductal - CRISP3 high/centroacinar like
Cell683	Ductal - CRISP3 high/centroacinar like
Cell684	Ductal - MHC Class II
Cell685	Ductal - terminal ductal like
Cell686	Fibroblasts
Cell687	Ductal - terminal ductal like
Cell688	T cells & NK cells
Cell689	T cells & NK cells
Cell69	Ductal - MHC Class II
Cell690	Cancer clone A
Cell691	Ductal - APOL high/hypoxic
Cell692	Ductal - terminal ductal like
Cell693	Cancer clone B
Cell694	Macrophages B
Cell695	T cells & NK cells
Cell696	Ductal - MHC Class II
Cell697	Ductal - CRISP3 high/centroacinar like
Cell698	Ductal - MHC Class II
Cell699	Ductal - APOL high/hypoxic
Cell7	Ductal - CRISP3 high/centroacinar like
Cell70	Cancer clone A
Cell700	Ductal - CRISP3 high/centroacinar like
Cell701	Ductal - CRISP3 high/centroacinar like
Cell702	Ductal - terminal ductal like
Cell703	Macrophages B
Cell704	T cells & NK cells
Cell705	Ductal - CRISP3 high/centroacinar like
Cell706	Ductal - MHC Class II
Cell707	Cancer clone A
Cell708	Ductal - terminal ductal like
Cell709	Cancer clone A
Cell71	Ductal - MHC Class II
Cell710	Monocytes
Cell711	Ductal - MHC Class II
Cell712	Ductal - CRISP3 high/centroacinar like
Cell713	Ductal - CRISP3 high/centroacinar like
Cell714	Ductal - APOL high/hypoxic
Cell715	Ductal - APOL high/hypoxic
Cell716	Monocytes
Cell717	Endothelial cells
Cell718	Ductal - terminal ductal like
Cell719	T cells & NK cells
Cell72	Ductal - CRISP3 high/centroacinar like
Cell720	Macrophages B
Cell721	T cells & NK cells
Cell722	Acinar cells
Cell723	Ductal - CRISP3 high/centroacinar like
Cell724	T cells & NK cells
Cell725	Cancer clone A
Cell726	Ductal - MHC Class II
Cell727	Ductal - terminal ductal like
Cell728	Ductal - MHC Class II
Cell729	Ductal - MHC Class II
Cell73	Ductal - CRISP3 high/centroacinar like
Cell730	Cancer clone A
Cell731	RBCs
Cell732	Ductal - CRISP3 high/centroacinar like
Cell733	Cancer clone B
Cell734	Fibroblasts
Cell735	Ductal - MHC Class II
Cell736	Ductal - MHC Class II
Cell737	Ductal - MHC Class II
Cell738	mDCs B
Cell739	T cells & NK cells
Cell74	Ductal - APOL high/hypoxic
Cell740	Macrophages A
Cell741	Ductal - MHC Class II
Cell742	T cells & NK cells
Cell743	Cancer clone B
Cell744	Cancer clone A
Cell745	Macrophages A
Cell746	Ductal - CRISP3 high/centroacinar like
Cell747	Ductal - CRISP3 high/centroacinar like
Cell748	Monocytes
Cell749	Ductal - CRISP3 high/centroacinar like
Cell75	Ductal - CRISP3 high/centroacinar like
Cell750	Ductal - CRISP3 high/centroacinar like
Cell751	T cells & NK cells
Cell752	Ductal - CRISP3 high/centroacinar like
Cell753	RBCs
Cell754	Ductal - CRISP3 high/centroacinar like
Cell755	Monocytes
Cell756	Ductal - CRISP3 high/centroacinar like
Cell757	Ductal - terminal ductal like
Cell758	Cancer clone B
Cell759	Ductal - terminal ductal like
Cell76	Ductal - CRISP3 high/centroacinar like
Cell760	Ductal - MHC Class II
Cell761	Cancer clone A
Cell762	Ductal - CRISP3 high/centroacinar like
Cell763	Ductal - APOL high/hypoxic
Cell764	Ductal - CRISP3 high/centroacinar like
Cell765	Ductal - terminal ductal like
Cell766	Ductal - CRISP3 high/centroacinar like
Cell767	Ductal - terminal ductal like
Cell768	Cancer clone A
Cell769	Cancer clone A
Cell77	Ductal - CRISP3 high/centroacinar like
Cell770	Ductal - CRISP3 high/centroacinar like
Cell771	Mast cells
Cell772	Cancer clone B
Cell773	Ductal - MHC Class II
Cell774	Cancer clone A
Cell775	Ductal - terminal ductal like
Cell776	Ductal - MHC Class II
Cell777	Ductal - CRISP3 high/centroacinar like
Cell778	Ductal - MHC Class II
Cell779	Ductal - MHC Class II
Cell78	Cancer clone B
Cell780	Ductal - MHC Class II
Cell781	Acinar cells
Cell782	Cancer clone B
Cell783	Ductal - CRISP3 high/centroacinar like
Cell784	Ductal - MHC Class II
Cell785	Ductal - APOL high/hypoxic
Cell786	Ductal - CRISP3 high/centroacinar like
Cell787	Ductal - terminal ductal like
Cell788	Ductal - terminal ductal like
Cell789	Cancer clone A
Cell79	Cancer clone B
Cell790	Ductal - terminal ductal like
Cell791	Ductal - terminal ductal like
Cell792	Ductal - terminal ductal like
Cell793	Ductal - CRISP3 high/centroacinar like
Cell794	Ductal - CRISP3 high/centroacinar like
Cell795	Cancer clone A
Cell796	Ductal - terminal ductal like
Cell797	Cancer clone B
Cell798	Ductal - terminal ductal like
Cell799	Ductal - CRISP3 high/centroacinar like
Cell8	Ductal - terminal ductal like
Cell80	Ductal - MHC Class II
Cell800	Ductal - APOL high/hypoxic
Cell801	Ductal - CRISP3 high/centroacinar like
Cell802	Ductal - CRISP3 high/centroacinar like
Cell803	Ductal - CRISP3 high/centroacinar like
Cell804	Ductal - terminal ductal like
Cell805	Ductal - CRISP3 high/centroacinar like
Cell806	Ductal - APOL high/hypoxic
Cell807	Ductal - MHC Class II
Cell808	Ductal - CRISP3 high/centroacinar like
Cell809	Ductal - CRISP3 high/centroacinar like
Cell81	Cancer clone A
Cell810	Ductal - MHC Class II
Cell811	Ductal - MHC Class II
Cell812	Ductal - CRISP3 high/centroacinar like
Cell813	Cancer clone A
Cell814	Ductal - MHC Class II
Cell815	Ductal - CRISP3 high/centroacinar like
Cell816	Ductal - MHC Class II
Cell817	Ductal - CRISP3 high/centroacinar like
Cell818	Ductal - CRISP3 high/centroacinar like
Cell819	Ductal - CRISP3 high/centroacinar like
Cell82	pDCs
Cell820	Ductal - CRISP3 high/centroacinar like
Cell821	Ductal - terminal ductal like
Cell822	Ductal - terminal ductal like
Cell823	Ductal - terminal ductal like
Cell824	Ductal - MHC Class II
Cell825	Cancer clone A
Cell826	Mast cells
Cell827	Ductal - CRISP3 high/centroacinar like
Cell828	Ductal - APOL high/hypoxic
Cell829	Ductal - terminal ductal like
Cell83	Ductal - CRISP3 high/centroacinar like
Cell830	Ductal - MHC Class II
Cell831	Cancer clone A
Cell832	Ductal - APOL high/hypoxic
Cell833	Mast cells
Cell834	Ductal - APOL high/hypoxic
Cell835	Ductal - terminal ductal like
Cell836	Cancer clone A
Cell837	Ductal - MHC Class II
Cell838	Ductal - CRISP3 high/centroacinar like
Cell839	Ductal - MHC Class II
Cell84	Ductal - CRISP3 high/centroacinar like
Cell840	Ductal - APOL high/hypoxic
Cell841	Ductal - CRISP3 high/centroacinar like
Cell842	Ductal - CRISP3 high/centroacinar like
Cell843	Cancer clone B
Cell844	Ductal - MHC Class II
Cell845	Ductal - APOL high/hypoxic
Cell846	Ductal - APOL high/hypoxic
Cell847	Ductal - APOL high/hypoxic
Cell848	Ductal - CRISP3 high/centroacinar like
Cell849	Ductal - CRISP3 high/centroacinar like
Cell85	Cancer clone A
Cell850	Ductal - APOL high/hypoxic
Cell851	Ductal - CRISP3 high/centroacinar like
Cell852	Ductal - terminal ductal like
Cell853	Ductal - CRISP3 high/centroacinar like
Cell854	Ductal - APOL high/hypoxic
Cell855	Ductal - MHC Class II
Cell856	Endothelial cells
Cell857	Ductal - APOL high/hypoxic
Cell858	Ductal - terminal ductal like
Cell859	Cancer clone A
Cell86	Ductal - APOL high/hypoxic
Cell860	Ductal - terminal ductal like
Cell861	Ductal - APOL high/hypoxic
Cell862	Ductal - MHC Class II
Cell863	Ductal - APOL high/hypoxic
Cell864	Ductal - APOL high/hypoxic
Cell865	Ductal - MHC Class II
Cell866	Cancer clone B
Cell867	Ductal - terminal ductal like
Cell868	Cancer clone B
Cell869	Ductal - terminal ductal like
Cell87	mDCs B
Cell870	Ductal - CRISP3 high/centroacinar like
Cell871	Ductal - CRISP3 high/centroacinar like
Cell872	Ductal - APOL high/hypoxic
Cell873	Cancer clone B
Cell874	Ductal - CRISP3 high/centroacinar like
Cell875	Ductal - terminal ductal like
Cell876	Cancer clone B
Cell877	Ductal - terminal ductal like
Cell878	Ductal - MHC Class II
Cell879	Ductal - APOL high/hypoxic
Cell88	Ductal - APOL high/hypoxic
Cell880	Ductal - CRISP3 high/centroacinar like
Cell881	Ductal - APOL high/hypoxic
Cell882	Ductal - CRISP3 high/centroacinar like
Cell883	Ductal - CRISP3 high/centroacinar like
Cell884	Ductal - terminal ductal like
Cell885	Ductal - terminal ductal like
Cell886	Ductal - terminal ductal like
Cell887	Cancer clone B
Cell888	Ductal - CRISP3 high/centroacinar like
Cell889	Cancer clone B
Cell89	Ductal - CRISP3 high/centroacinar like
Cell890	Ductal - CRISP3 high/centroacinar like
Cell891	Cancer clone A
Cell892	Ductal - CRISP3 high/centroacinar like
Cell893	Ductal - APOL high/hypoxic
Cell894	mDCs B
Cell895	Ductal - MHC Class II
Cell896	Ductal - terminal ductal like
Cell897	Macrophages A
Cell898	Ductal - CRISP3 high/centroacinar like
Cell899	Ductal - MHC Class II
Cell9	Ductal - MHC Class II
Cell90	Ductal - APOL high/hypoxic
Cell900	Cancer clone B
Cell901	Ductal - MHC Class II
Cell902	Ductal - CRISP3 high/centroacinar like
Cell903	Ductal - terminal ductal like
Cell904	Ductal - terminal ductal like
Cell905	Ductal - terminal ductal like
Cell906	Ductal - APOL high/hypoxic
Cell907	Ductal - CRISP3 high/centroacinar like
Cell908	Cancer clone B
Cell909	Ductal - terminal ductal like
Cell91	Ductal - MHC Class II
Cell910	Ductal - CRISP3 high/centroacinar like
Cell911	Ductal - CRISP3 high/centroacinar like
Cell912	Ductal - CRISP3 high/centroacinar like
Cell913	Ductal - terminal ductal like
Cell914	Ductal - CRISP3 high/centroacinar like
Cell915	Ductal - MHC Class II
Cell916	Ductal - MHC Class II
Cell917	Ductal - CRISP3 high/centroacinar like
Cell918	Ductal - CRISP3 high/centroacinar like
Cell919	Ductal - CRISP3 high/centroacinar like
Cell92	Ductal - CRISP3 high/centroacinar like
Cell920	Cancer clone B
Cell921	Macrophages A
Cell922	Ductal - CRISP3 high/centroacinar like
Cell923	Ductal - terminal ductal like
Cell924	Macrophages A
Cell925	Ductal - terminal ductal like
Cell926	Ductal - terminal ductal like
Cell927	Ductal - CRISP3 high/centroacinar like
Cell928	Ductal - CRISP3 high/centroacinar like
Cell929	Ductal - CRISP3 high/centroacinar like
Cell93	Ductal - terminal ductal like
Cell930	Ductal - APOL high/hypoxic
Cell931	Ductal - APOL high/hypoxic
Cell932	Ductal - MHC Class II
Cell933	Cancer clone B
Cell934	Ductal - MHC Class II
Cell935	Ductal - APOL high/hypoxic
Cell936	Cancer clone B
Cell937	mDCs B
Cell938	Cancer clone B
Cell939	Ductal - CRISP3 high/centroacinar like
Cell94	Ductal - APOL high/hypoxic
Cell940	Ductal - terminal ductal like
Cell941	Ductal - APOL high/hypoxic
Cell942	Ductal - terminal ductal like
Cell943	Ductal - CRISP3 high/centroacinar like
Cell944	Cancer clone B
Cell945	Ductal - APOL high/hypoxic
Cell946	Ductal - CRISP3 high/centroacinar like
Cell947	Ductal - CRISP3 high/centroacinar like
Cell948	Ductal - APOL high/hypoxic
Cell949	Ductal - terminal ductal like
Cell95	Ductal - CRISP3 high/centroacinar like
Cell950	Ductal - APOL high/hypoxic
Cell951	Ductal - CRISP3 high/centroacinar like
Cell952	Ductal - terminal ductal like
Cell953	Cancer clone B
Cell954	Ductal - APOL high/hypoxic
Cell955	Ductal - CRISP3 high/centroacinar like
Cell956	Ductal - CRISP3 high/centroacinar like
Cell957	Ductal - CRISP3 high/centroacinar like
Cell958	Ductal - CRISP3 high/centroacinar like
Cell959	T cells & NK cells
Cell96	Endocrine cells
Cell960	Ductal - MHC Class II
Cell961	Macrophages A
Cell962	Ductal - APOL high/hypoxic
Cell963	Ductal - terminal ductal like
Cell964	Ductal - CRISP3 high/centroacinar like
Cell965	Ductal - terminal ductal like
Cell966	Ductal - terminal ductal like
Cell967	Macrophages A
Cell968	Ductal - MHC Class II
Cell969	Ductal - APOL high/hypoxic
Cell97	Endothelial cells
Cell970	Cancer clone B
Cell971	mDCs B
Cell972	Ductal - MHC Class II
Cell973	Fibroblasts
Cell974	Ductal - APOL high/hypoxic
Cell975	Ductal - MHC Class II
Cell976	Ductal - terminal ductal like
Cell977	Cancer clone B
Cell978	Ductal - APOL high/hypoxic
Cell979	mDCs B
Cell98	Ductal - terminal ductal like
Cell980	Ductal - MHC Class II
Cell981	Ductal - APOL high/hypoxic
Cell982	Ductal - terminal ductal like
Cell983	Ductal - APOL high/hypoxic
Cell984	Cancer clone B
Cell985	Ductal - MHC Class II
Cell986	Cancer clone A
Cell987	Ductal - CRISP3 high/centroacinar like
Cell988	Ductal - CRISP3 high/centroacinar like
Cell989	Ductal - CRISP3 high/centroacinar like
Cell99	Ductal - terminal ductal like
Cell990	Ductal - terminal ductal like
Cell991	Ductal - terminal ductal like
Cell992	Ductal - CRISP3 high/centroacinar like
Cell993	Ductal - terminal ductal like
Cell994	Ductal - terminal ductal like
Cell995	Ductal - MHC Class II
Cell996	Ductal - MHC Class II
Cell997	Ductal - CRISP3 high/centroacinar like
Cell998	Ductal - CRISP3 high/centroacinar like
Cell999	Tuft cells
